id,title,description,label,source,predicted_label
gh701,Sonatype 2026 State of Software Supply Chain Reports 1.23 Million Cumulative Malicious Packages with 454600 New in 2025,"Sonatype's 2026 State of the Software Supply Chain Report counted more than 1,233,000 malicious open source packages cumulatively across npm, PyPI, Maven Central, NuGet, and Hugging Face, with 454,600 newly identified in calendar 2025 alone representing a 75 percent year-over-year jump, with the open source ecosystem reaching 9.8 trillion package downloads in 2025.",AV-200,https://www.stingrai.io/blog/supply-chain-attack-statistics-2026,AV-200
gh702,Verizon 2025 DBIR Documents Third-Party Supply Chain Share of Breaches Doubling from 15 to 30 Percent in Single Year,"Verizon's 2025 Data Breach Investigations Report documented the third-party supply chain share of breaches doubling from 15 to 30 percent in a single annual reporting cycle, representing the largest single-year shift in the DBIR series history and confirming software supply chain attacks as the most reliable attack pattern entering 2026.",AV-509,https://www.stingrai.io/blog/supply-chain-attack-statistics-2026,AV-509
gh703,IBM 2025 Cost of Data Breach Report Prices Supply Chain Compromise at 4.91 Million Dollars Average with 267-Day Lifecycle,"IBM's 2025 Cost of a Data Breach Report priced supply chain compromise at a US$4.91 million average cost with a 267-day mean lifecycle from breach to containment, making supply chain attacks the longest and most expensive breach vector of any category analyzed in the annual report.",AV-509,https://www.stingrai.io/blog/supply-chain-attack-statistics-2026,AV-509
gh704,Repository Abuse Found in 55.9 Percent of All Logged Malicious Packages as Attackers Treat npm and PyPI as Marketing Automation Platforms,"Stingrai Research documented that repository abuse appeared in 55.9 percent of all logged malicious packages, with attackers treating npm and PyPI like marketing automation platforms by publishing iteratively, swapping email aliases, and repeating the cycle to maximize malicious package distribution while evading registry security measures.",AV-200,https://www.stingrai.io/blog/supply-chain-attack-statistics-2026,AV-200
gh705,ENISA Threat Landscape 2025 Attributes 10.6 Percent of Security Incidents to Software Supply Chain Attacks Across 4875-Incident Corpus,"The ENISA Threat Landscape 2025 report attributed 10.6 percent of all analyzed security incidents to traditional software supply chain attacks across a 4,875-incident corpus, establishing supply chain attacks as a statistically significant and growing category of cyber threat requiring dedicated defensive strategies.",AV-509,https://www.stingrai.io/blog/supply-chain-attack-statistics-2026,AV-509
gh706,May 11 2026 TanStack UiPath OpenSearch and Guardrails AI Attacked in Largest Coordinated Registry Poisoning Spanning Both npm and PyPI,"On May 11 2026, a coordinated supply chain attack compromised over 170 npm packages and 2 PyPI packages totaling 404 malicious versions, hitting the TanStack router ecosystem, Mistral AI SDK on both npm and PyPI, UiPath automation tooling across 65 packages, OpenSearch with 1.3 million weekly npm downloads, and Guardrails AI in the first documented campaign spanning both npm and PyPI in a single coordinated operation.",AV-410,https://safedep.io/mass-npm-supply-chain-attack-tanstack-mistral/,AV-410
gh707,UiPath 65 npm Packages Compromised in TanStack Wave 4 Attack with Bug Rendering Payload Non-Functional in UiPath and Mistral Packages,"Further analysis of the May 11 2026 TanStack supply chain attack revealed that while 65 UiPath automation tooling npm packages and Mistral AI SDK packages were compromised, a bug in the payload rendered the malware non-functional specifically in the UiPath and Mistral packages, limiting the actual credential theft impact to the @tanstack namespace.",AV-410,https://www.wiz.io/blog/mini-shai-hulud-strikes-again-tanstack-more-npm-packages-compromised,AV-410
gh708,Shai-Hulud Here We Go Again Variant Infects 170 Packages with 180 Million Weekly Downloads Creating 350 GitHub Dead Drop Repositories,"A Shai-Hulud variant dubbed Here We Go Again began infecting over 170 different npm packages collectively counting nearly 180 million weekly downloads, with infected packages uploading encrypted stolen credentials to victim GitHub accounts under new repositories with names drawn from the Dune universe, creating over 350 such dead drop repositories within 24 hours.",AV-410,https://www.bankinfosecurity.com/mass-supply-chain-attack-slams-npm-pypi-hits-mistral-ai-a-31672,AV-410
gh709,TeamPCP Open Sources Mini Shai-Hulud Malware on May 13 2026 Enabling Any Attacker to Deploy Automated Supply Chain Worms,"Hackers behind the Mini Shai-Hulud supply chain attacks released an open-source version of their malware on May 13 2026, paving the way for more automated worms carrying infections downstream and enabling any attacker regardless of technical sophistication to deploy supply chain worm attacks using the proven toolchain.",AV-410,https://www.bankinfosecurity.com/mass-supply-chain-attack-slams-npm-pypi-hits-mistral-ai-a-31672,AV-410
gh710,Mini Shai-Hulud Now Includes Wiper Module Enabling Data Destruction as Fallback When Credential Exfiltration Fails,"The latest Mini Shai-Hulud variant documented in May 2026 included a wiper module that attempted to destroy data on compromised systems when credential exfiltration to primary ICP canister and GitHub dead drop channels failed, adding destructive capability to the credential theft and self-propagation functions of the supply chain worm.",AV-400,https://www.bankinfosecurity.com/mass-supply-chain-attack-slams-npm-pypi-hits-mistral-ai-a-31672,AV-400
