id,title,description,label,source,predicted_label
gh401,"CVE-2025-30066: tj-actions/changed-files GitHub Action Compromised via Renovate Bot Impersonation to Expose Secrets in 23,000 Repositories","Attackers compromised the tj-actions/changed-files GitHub Action (CVE-2025-30066) by spoofing a commit as the legitimate renovate[bot] using a stolen GitHub PAT, injecting a base64-encoded Node.js payload that downloaded a malicious Python script scanning Runner Worker memory for secrets and printing them in workflow logs of over 23,000 affected repositories.",AV-410,https://www.wiz.io/blog/github-action-tj-actions-changed-files-supply-chain-attack-cve-2025-30066,AV-410
gh402,CVE-2025-30154: reviewdog/action-setup GitHub Action Compromised Enabling Chain Attack on tj-actions Organization,"The reviewdog/action-setup GitHub Action was compromised (CVE-2025-30154) enabling a chained supply chain attack where stolen credentials propagated from reviewdog to the tj-actions organization, demonstrating how a single GitHub Action compromise can cascade through interconnected action ecosystems.",AV-410,https://www.cisa.gov/news-events/alerts/2025/03/18/supply-chain-compromise-third-party-tj-actionschanged-files-cve-2025-30066-and-reviewdogaction,AV-410
gh403,spotbugs/sonar-findbugs pull_request_target Workflow Leaks PAT Enabling tj-actions Compromise Chain,"A malicious pull request submitted to spotbugs/sonar-findbugs exploited a pull_request_target workflow trigger that used a maintainer PAT as a secret, leaking the token that was subsequently used to invite a malicious actor to the spotbugs organization and initiate the chain of compromises ending with the tj-actions/changed-files supply chain attack.",AV-410,https://unit42.paloaltonetworks.com/github-actions-supply-chain-attack/,AV-410
gh404,"Coinbase Targeted via tj-actions/changed-files CVE-2025-30066 Compromise Affecting 70,000 Customers","Attackers specifically targeted Coinbase through the tj-actions/changed-files supply chain attack, leveraging exposed secrets to access Coinbase CI/CD pipelines in an attack that ultimately affected approximately 70,000 Coinbase customers and highlighted how targeted supply chain attacks can cause widespread collateral damage.",AV-410,https://www.darkreading.com/application-security/supply-chain-attacks-targeting-github-actions-increased-in-2025,AV-410
gh405,Ultralytics GitHub Actions Cache Poisoning via pull_request_target Enables Malicious PyPI Package Publication,"The Ultralytics YOLO repository suffered a supply chain attack where shell injection through a pull_request_target trigger was combined with GitHub Actions cache poisoning to gain access to the PyPI publishing pipeline, resulting in the publication of malicious Ultralytics package versions to PyPI.",AV-410,https://words.filippo.io/compromise-survey/,AV-410
gh406,Kong Ingress Controller GitHub Actions Workflow Bypassed via Dependabot Impersonation Enabling PAT Exfiltration,"The Kong Ingress Controller's GitHub Actions workflow restricted pull_request_target execution to trusted users but was bypassed through Dependabot impersonation, allowing attackers to exfiltrate a GitHub PAT and use it to compromise downstream dependencies.",AV-410,https://words.filippo.io/compromise-survey/,AV-410
gh407,Shai-Hulud npm Worm Automatically Propagates Malicious Postinstall Scripts via Compromised npm Tokens Across Packages,"The Shai-Hulud malware demonstrated worm-like behavior by using compromised npm tokens to automatically publish malicious postinstall scripts to multiple npm packages and compromised GitHub tokens to inject malicious GitHub Actions workflows, creating self-propagating supply chain infections across interconnected packages.",AV-410,https://words.filippo.io/compromise-survey/,AV-410
gh408,npm debug chalk and color Package Maintainer Phished via Fake 2FA Update Email Enabling Account Takeover,"Maintainers of the widely-used npm packages debug, chalk, and color were targeted by phishing emails impersonating GitHub's 2FA update process, tricking maintainers with TOTP 2FA enabled into surrendering their credentials and enabling attackers to take over the accounts and publish malicious package versions.",AV-200,https://words.filippo.io/compromise-survey/,AV-200
gh509a,"polyfill.io Supply Chain Attack via CDN Domain Purchase Delivers Malicious JavaScript to 100,000+ Websites","Attackers purchased the polyfill.io CDN domain and GitHub organization after a control handoff, redirecting the widely-used JavaScript polyfill service to deliver malicious scripts to over 100,000 websites that had embedded the CDN link, demonstrating the risk of third-party CDN dependency in web supply chains.",AV-509,https://words.filippo.io/compromise-survey/,AV-509
gh410,Lazarus Group Operation 99 Targets Web3 and Cryptocurrency Developers via Fake Job Repository Supply Chain Attack,"The Lazarus Group's Operation 99 campaign targeted Web3 and cryptocurrency developers by creating fake job offer repositories that contained malicious code executed during CI/CD evaluation, exfiltrating developer credentials and private keys from compromised development environments.",AV-410,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-410
gh411,Shai-Hulud Malware Downloads TruffleHog Secret Scanner to Systematically Find and Exfiltrate All Developer Secrets,"The Shai-Hulud supply chain malware downloaded the legitimate TruffleHog secret scanning tool after installation, using it to systematically scan developer file systems and git histories for all committed secrets, API keys, and credentials before exfiltrating the comprehensive results to attacker infrastructure.",AV-400,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-400
gh412,Koi Security Discovers Malicious VS Code Extensions on OpenVSX Marketplace Harvesting Developer Secrets,"Koi Security discovered malicious VS Code extensions distributed through the OpenVSX marketplace that harvested developer secrets, SSH keys, and authentication tokens from developer workstations, demonstrating the expanding attack surface of IDE extension marketplaces as supply chain vectors.",AV-200,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-200
gh413,GitHub Actions Mutable Version Tags Enable Instant Compromise of All Dependent Workflows Upon Tag Override,"Security researchers documented a fundamental design vulnerability in GitHub Actions where mutable version tags allow attackers who compromise an action repository to instantly compromise every workflow depending on that action by overriding existing tags to point to malicious commits, unlike immutable package systems used by Go and other ecosystems.",AV-410,https://words.filippo.io/compromise-survey/,AV-410
gh414,Compromised GitHub Actions Workflows Bypass Trusted Publishing by Stealing OIDC Tokens During Legitimate Workflow Execution,"Security researchers documented supply chain attacks where compromised GitHub Actions workflows steal OpenID Connect tokens during legitimate workflow execution, bypassing trusted publishing security controls by obtaining OIDC tokens generated for authorized publishing steps and using them to authenticate malicious package uploads.",AV-410,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-410
gh415,GitHub npm Scanning Detects Hundreds of Malicious Package Versions Daily Confirming Industrial Scale of Supply Chain Attacks,"GitHub's npm malware scanning program confirmed that hundreds of newly published npm package versions contain malicious code daily, with human review confirming true positives before action is taken, demonstrating that typosquatting and package compromise have reached industrial scale in the npm ecosystem.",AV-200,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-200
gh416,MavenGate Vulnerability Affects Dependencies of Google Facebook Signal and Amazon Applications via Expired GroupIds,"The MavenGate attack demonstrated that dependencies used by applications from Google, Facebook, Signal, and Amazon were vulnerable to groupId hijacking via expired domain purchases, with researchers finding 6,170 of 33,938 analyzed Maven groupId domains available for purchase enabling silent injection of malicious code.",AV-509,https://thehackernews.com/2024/01/hackers-hijack-popular-java-and-android.html,AV-509
gh417,MavenGate Enables Supply Chain Attacks Targeting Google Play Store Android Applications via Abandoned Maven GroupIds,"The MavenGate supply chain attack method specifically threatened Android applications distributed through the Google Play Store, where expired Maven groupIds used by popular Android libraries could be purchased by attackers to inject malicious code into apps affecting millions of end users.",AV-509,https://blog.oversecured.com/Introducing-MavenGate-a-supply-chain-attack-method-for-Java-and-Android-applications/,AV-509
gh418,Cl0p Ransomware Gang Exploits Oracle E-Business Suite Zero-Day CVE-2025-61882 in Supply Chain Extortion Campaign,"The Cl0p ransomware gang exploited a zero-day vulnerability in Oracle E-Business Suite (CVE-2025-61882) in a supply chain extortion campaign discovered by Google and Mandiant, stealing private files from victims including NHS England, Schneider Electric, Harvard University, American Airlines, and The Washington Post.",AV-400,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-400
gh419,Trojan Source Unicode Characters in AI Model Training Scripts Enable Hidden Data Poisoning of Machine Learning Models,"Security researchers demonstrated Trojan Source attacks embedded in AI model training scripts where hidden Unicode characters alter data preprocessing and label assignment logic, enabling silent data poisoning that causes trained models to exhibit hidden malicious behaviors invisible during training code review.",AV-300,https://arxiv.org/abs/2111.11261,AV-300
gh420,Trojan Source Unicode Characters in Solidity Smart Contracts Enable Hidden Token Theft Logic Invisible in Code Review,"Security researchers demonstrated Trojan Source attacks in Solidity smart contracts where hidden Unicode bidirectional characters alter conditional logic and token transfer permissions, enabling hidden fund theft mechanisms that appear as legitimate token management code during smart contract security audits.",AV-300,https://trojansource.codes,AV-300
gh421,Malicious Hugging Face Model Repository Typosquats Popular AI Models to Distribute Pickle-Based Malware,"Malicious Hugging Face model repositories used typosquatted names mimicking popular AI models including GPT and BERT variants, distributing malicious model files containing pickle-based payloads that executed arbitrary code when researchers and developers loaded the models for evaluation.",AV-200,https://thehackernews.com/2025/06/malicious-pypi-npm-and-ruby-packages.html,AV-200
gh422,Malicious Pickle Files in PyPI AI Packages Execute Arbitrary Code When Machine Learning Models Are Loaded,"Multiple malicious PyPI packages targeting the machine learning ecosystem distributed malicious pickle serialization files disguised as pre-trained model weights, executing arbitrary credential-stealing code when data scientists and AI researchers loaded the files using standard PyTorch and scikit-learn model loading functions.",AV-400,https://checkmarx.com/blog/supply-chain-attack-python-package-index/,AV-400
gh423,MavenGate Username Resurrection Attack Reclaims Abandoned GitHub Usernames to Regain Control of Connected Maven Packages,"The MavenGate attack method included a username resurrection variant where attackers reclaimed abandoned GitHub usernames previously associated with Maven package maintainers, automatically regaining control of Maven packages linked to those GitHub accounts through Apache Maven's GitHub-based authentication.",AV-509,https://words.filippo.io/compromise-survey/,AV-509
gh424,Sandworm UAC-0212 Targets ICS Supply Chain via CVE-2024-38213 to Steal Engineering Schematics from Critical Infrastructure,"The Sandworm subcluster UAC-0212 conducted supply chain attacks against critical infrastructure in Ukraine, Serbia, and Czech Republic by exploiting CVE-2024-38213 via phishing LNK files to gain initial access, then harvesting ICS credentials and engineering schematics for further supply chain compromise of industrial control systems.",AV-410,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-410
